2.92316780641	2.84172903887	3	-0.0814387675408	1.06133845253	1.04640988819	1.01129799731	1.00151070836	1.00155515292	1.07078661567	1.05868653154	1.09177102341	1.0600022837	1.05509532707	1.06039299575	1.05506084282	1.05205389007	1.03767478548	-0.0883770273786	-0.22088971226	-0.16899958237	-0.164735361097	-0.407352415556	-0.266890487411	-0.266825232696	-0.316151567986	-0.337326919186	-0.374614280758	-0.415305239073	-0.409106569349	-0.37379893928	0.970561402736	0.922500785461	-0.675270853563	0.111323208541	1.04763096381	0.938165071219	
2.26178030211	2.60807330575	3	0.346293003643	1.06065966821	1.04568558215	1.01080056088	1.00062790837	1.00072850999	1.07162637967	1.05736446385	1.09054213134	1.05867234322	1.05373746298	1.05873483503	1.0556435067	1.05253930851	1.03732646088	-0.0885227280223	-0.221410798409	-0.169402142703	-0.165115446719	-0.410574824173	-0.267300977908	-0.267429277155	-0.316697086181	-0.337821794198	-0.375308403136	-0.417964218679	-0.411648386735	-0.374769124712	0.970042875354	0.920957011106	-0.678774795612	0.112012646189	1.04987608326	0.938455904012	
2.35725864165	2.5449746377	3	0.18771599605	1.05969586741	1.04453466483	1.00931674594	0.999519648413	0.999530085146	1.0699633007	1.05637534678	1.08941133907	1.05776650605	1.05278667274	1.05823001002	1.05382892429	1.05096066675	1.03613024075	-0.0889460959648	-0.22224807561	-0.170208185602	-0.165809652509	-0.411530830801	-0.268733372448	-0.268499071876	-0.318268140616	-0.339676803599	-0.377563238798	-0.419176208948	-0.412830135034	-0.376671976801	0.96694411683	0.919859322322	-0.680671031393	0.111558510366	1.04874048713	0.936754322982	
2.40449430628	2.40281300354	3	-0.00168130274141	1.06094822105	1.04586776805	1.01065483916	1.0008519166	1.00094698699	1.07033683455	1.05663719794	1.08971550714	1.05783391115	1.05263603095	1.05753574873	1.05435285222	1.05122278798	1.03645692446	-0.088732923474	-0.221368756327	-0.16947273139	-0.165205676219	-0.408739306065	-0.26726208363	-0.267328196999	-0.316803846637	-0.338150703155	-0.375608894606	-0.416366018967	-0.41027291047	-0.374575552895	0.968347665301	0.921576058764	-0.67753636237	0.11081659254	1.04938172553	0.936642645481	
2.89078383182	3.16870895979	3	0.277925127971	1.06194745385	1.04694219284	1.01184093777	1.00197945883	1.00210120245	1.07175486133	1.05848907434	1.09139991753	1.06001401448	1.05512492423	1.06018519664	1.05549308356	1.05287954799	1.0386272595	-0.0885971786093	-0.221128505858	-0.169218514758	-0.16490553311	-0.408393339154	-0.266515842236	-0.266632087888	-0.315877590192	-0.336955158664	-0.374162183472	-0.416271388332	-0.409663801056	-0.37397009939	0.970533602426	0.923254775432	-0.676020233567	0.11055465134	1.04838995495	0.937034510136	
2.54823478158	2.19561952386	3	-0.352615257724	1.06039653538	1.04555982937	1.01047690883	1.00044740895	1.00057224483	1.0691778657	1.0562746472	1.08926885909	1.05783263117	1.05284142159	1.05805330807	1.05310176424	1.05025532113	1.03586806624	-0.0885439247329	-0.221096805995	-0.169329068597	-0.165040447635	-0.410229735737	-0.267032391298	-0.266931168057	-0.316737650866	-0.338015214953	-0.375236091169	-0.418040589935	-0.411404806174	-0.375100580737	0.967919486475	0.920777709429	-0.679262652006	0.111551627821	1.04822137043	0.937237989461	
2.4792616555	2.52455853743	3	0.0452968819302	1.05998193904	1.04492551349	1.00990692474	0.999804743681	0.999856389786	1.07086972909	1.05718119423	1.09040073687	1.05861062305	1.05373469571	1.05866812891	1.05490450092	1.05202256212	1.03711555838	-0.0885774904533	-0.221651300146	-0.16948027994	-0.165127427377	-0.412212861985	-0.268714633415	-0.268695552698	-0.318226529624	-0.339512961566	-0.376944932803	-0.419866649559	-0.413318660257	-0.376485001193	0.970546468534	0.920113325005	-0.680281556741	0.112276492218	1.04930481887	0.93684938201	
2.66625522519	2.40905163898	3	-0.257203586211	1.06007719707	1.04532406891	1.0103634512	1.00040597664	1.00047141159	1.07142331003	1.05741658947	1.09039576145	1.05885954937	1.05374678326	1.05859998504	1.05507091006	1.0521599787	1.03692146053	-0.0888749246761	-0.221871023172	-0.169816990657	-0.165518860448	-0.409769216768	-0.267334091483	-0.267545685975	-0.317007543048	-0.338162801785	-0.375420866436	-0.41725031952	-0.411079397513	-0.375228350194	0.970079067471	0.921270833438	-0.678123245078	0.111349058238	1.04973304295	0.9384543186	
2.40516052833	2.40516052833	3	0.0	1.05923442314	1.04422211347	1.00928312735	0.999421676781	0.999403578802	1.06908240673	1.05608922995	1.08960158057	1.05750745978	1.05260882767	1.05809796735	1.05354013845	1.05050115897	1.0354253047	-0.0889651600037	-0.221964132562	-0.169903142947	-0.165614259916	-0.411620731114	-0.268052346266	-0.267979054533	-0.317757500198	-0.339014201476	-0.3763095251	-0.419227823537	-0.413055893412	-0.376534841	0.969428606962	0.91995072032	-0.679977199442	0.11121604848	1.0475683338	0.936062255633	
1.85655899317	2.07344551637	3	0.216886523206	1.06116373107	1.04606517971	1.01106824996	1.00104795459	1.00113401238	1.07058651231	1.05754539297	1.09068025681	1.05899728907	1.05405952274	1.05912683285	1.05467879978	1.05174047177	1.037213448	-0.0886943285687	-0.221280082984	-0.169366786961	-0.16512777554	-0.408653334648	-0.265775335589	-0.265697242761	-0.315352316194	-0.336662708734	-0.374064953293	-0.416106898693	-0.409868598232	-0.373741704797	0.969489249732	0.92172096696	-0.677075644404	0.111530969432	1.04840333158	0.937838756512	
